"Order" "Family" "Genus" "Species" "Red_List_Status" "Population_trend" "IUCN.NUM" "POP.NUM" "Suit0k" "Suit21k" "DeltaSuit" "LogDS" "Range0k" "Range21k" "DeltaRange" "LogDR" "AdultBodyMass_g" "LogBMg" "GroupBMg"
"PRIMATES" "CHEIROGALEIDAE" "Allocebus" "Allocebus_trichotis" "VU" "decreasing" 1 1 0.933037618892263 0.919369503651811 0.0148668355717273 0.0147574074056826 34 35 -0.0285714285714286 -0.0289875368732523 78.09 4.35786200767458 4
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Amblysomus" "Amblysomus_corriae" "NT" "unknown" 0 NA 0.884073373581503 0.883838580320805 0.000265651744476635 0.000265616465299743 32 19 0.684210526315789 0.521296923633286 44.845 3.80321209956997 4
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Amblysomus" "Amblysomus_hottentotus" "LC" "unknown" 0 NA 0.970146134913312 0.87025680117611 0.114781445663172 0.10865837284091 108 25 3.32 1.46325540225602 62.6 4.13676527810605 4
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Amblysomus" "Amblysomus_marleyi" "EN" "unknown" 1 NA 0.655176162950729 0.869335300828909 -0.246348144006093 -0.282824747055099 5 119 -0.957983193277311 -3.16968558067743 36.245 3.59030144075284 4
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Amblysomus" "Amblysomus_septentrionalis" "NT" "decreasing" 0 1 0.79442580394001 0.861749207469706 -0.0781241258432636 -0.0813446912165863 66 73 -0.0958904109589041 -0.100804699121966 25.35 3.23277873003719 3
"CETARTIODACTYLA" "BOVIDAE" "Ammodorcas" "Ammodorcas_clarkei" "VU" "decreasing" 1 1 0.891287211661873 0.639965789980226 0.392710713004538 0.331252001303042 81 16 4.0625 1.62186043243266 28049.81 10.2417371373094 10
"CETARTIODACTYLA" "BOVIDAE" "Ammotragus" "Ammotragus_lervia" "VU" "decreasing" 1 1 0.757441160287204 0.784267626551382 -0.0342057549693095 -0.0348044643193117 2340 2041 0.146496815286624 0.136711045541902 94202.22 11.4531990271657 11
"RODENTIA" "ANOMALURIDAE" "Anomalurus" "Anomalurus_beecrofti" "LC" "unknown" 0 NA 0.962177679794328 0.623819992437282 0.542396350644475 0.433337278847276 1170 425 1.75294117647059 1.01266985886739 479.07 6.17184672452089 6
"RODENTIA" "ANOMALURIDAE" "Anomalurus" "Anomalurus_derbianus" "LC" "unknown" 0 NA 0.85445819380272 0.769529247373649 0.110364806430591 0.104688615771176 2212 1952 0.133196721311475 0.125042595669188 665.84 6.50104940143784 7
"RODENTIA" "ANOMALURIDAE" "Anomalurus" "Anomalurus_pusillus" "LC" "unknown" 0 NA 0.782274175530085 0.740029834248524 0.057084646221674 0.055514785253809 397 390 0.0179487179487179 0.0177895415634982 250 5.52146091786225 6
"CETARTIODACTYLA" "BOVIDAE" "Antidorcas" "Antidorcas_marsupialis" "LC" "increasing" 0 0 0.853617358861952 0.807692750930999 0.0568590071880889 0.0553013083864591 856 967 -0.114788004136505 -0.121928119311552 33571.24 10.4214250270339 10
"CARNIVORA" "MUSTELIDAE" "Aonyx" "Aonyx_capensis" "NT" "decreasing" 0 1 0.723942881226676 0.69519283770648 0.0413554944194271 0.0405232245355979 5297 5397 -0.0185288123031314 -0.0187026210741162 19322.22 9.86901100799752 10
"CARNIVORA" "MUSTELIDAE" "Aonyx" "Aonyx_congicus" "NT" "decreasing" 0 1 0.943696674706222 0.707888454402173 0.333114940408506 0.287518264342344 973 507 0.919132149901381 0.651873078594822 23800.2 10.0774492629856 10
"CETARTIODACTYLA" "BOVIDAE" "Arabitragus" "Arabitragus_jayakari" "EN" "decreasing" 1 1 0.942601071573559 0.76696629429291 0.228999342718929 0.206200295774096 32 7 3.57142857142857 1.51982575374441 23000 10.0432494949113 10
"PRIMATES" "LORISIDAE" "Arctocebus" "Arctocebus_aureus" "LC" "unknown" 0 NA 0.974972259634012 0.688771181802259 0.415524176088307 0.347499904963566 282 74 2.81081081081081 1.33784197773394 234.16 5.45600464238363 5
"PRIMATES" "LORISIDAE" "Arctocebus" "Arctocebus_calabarensis" "LC" "unknown" 0 NA 0.959788549444622 0.580672713917218 0.652890735936064 0.502525716192004 57 7 7.14285714285714 2.09714111877924 258.01 5.5529983438604 6
"RODENTIA" "MURIDAE" "Arvicanthis" "Arvicanthis_abyssinicus" "LC" "stable" 0 0 0.950986559041626 0.858002009618618 0.108373346892672 0.102893487247583 136 89 0.528089887640449 0.424018516003912 73.34 4.29510616264318 4
"RODENTIA" "MURIDAE" "Arvicanthis" "Arvicanthis_ansorgei" "LC" "unknown" 0 NA 0.913173292430497 0.468525145732838 0.949037956121155 0.667335895000318 488 56 7.71428571428571 2.164963715118 110 4.70048036579242 5
"RODENTIA" "MURIDAE" "Arvicanthis" "Arvicanthis_blicki" "NT" "unknown" 0 NA 0.815489966574541 0.943465668154833 -0.135644259139369 -0.145770857811333 15 35 -0.571428571428571 -0.847297860387204 128 4.85203026391962 5
"RODENTIA" "MURIDAE" "Arvicanthis" "Arvicanthis_nairobae" "LC" "stable" 0 0 0.923241028273772 0.844733540467651 0.0929375762239281 0.0888690952339959 85 58 0.46551724137931 0.382208245943897 104 4.64439089914137 5
"RODENTIA" "MURIDAE" "Arvicanthis" "Arvicanthis_neumanni" "LC" "unknown" 0 NA 0.863947582450872 0.636912090143609 0.356462839724194 0.304880458509548 541 233 1.32188841201717 0.842380825280781 85 4.44265125649032 4
"RODENTIA" "MURIDAE" "Arvicanthis" "Arvicanthis_niloticus" "LC" "unknown" 0 NA 0.725684882632533 0.750962342182043 -0.0336600893675476 -0.0342396323021665 3903 4941 -0.210078931390407 -0.235822251665135 95.8 4.56226268497681 5
"RODENTIA" "MURIDAE" "Arvicanthis" "Arvicanthis_rufinus" "LC" "unknown" 0 NA 0.957731765811958 0.351070280828514 1.72803429430638 1.00358131112888 429 13 32 3.49650756146648 63.85388804 4.1565974739684 4
"CHIROPTERA" "HIPPOSIDERIDAE" "Asellia" "Asellia_patrizii" "LC" "unknown" 0 NA 0.920651204006141 0.769762555484947 0.196019730299995 0.178999152298718 112 54 1.07407407407407 0.72951482473082 12.94 2.56032328907275 3
"CHIROPTERA" "HIPPOSIDERIDAE" "Asellia" "Asellia_tridens" "LC" "stable" 0 0 0.897859554747776 0.84719392884715 0.0598040474269815 0.0580840301171482 6225 5570 0.117594254937163 0.111178388411579 12.94 2.56032328907275 3
"EULIPOTYPHLA" "ERINACEIDAE" "Atelerix" "Atelerix_albiventris" "LC" "stable" 0 0 0.777946871019297 0.570681060495059 0.363190273643281 0.309827742122684 3142 2543 0.235548564687377 0.211515053393447 293.44 5.6816731890681 6
"EULIPOTYPHLA" "ERINACEIDAE" "Atelerix" "Atelerix_frontalis" "LC" "stable" 0 0 0.800887297941909 0.742584341429565 0.0785135819051932 0.0755837800966551 832 1005 -0.172139303482587 -0.188910379671968 329.12 5.79642242590465 6
"EULIPOTYPHLA" "ERINACEIDAE" "Atelerix" "Atelerix_sclateri" "LC" "unknown" 0 NA 0.977460007479286 0.532883982995184 0.834282955898338 0.60665364541163 126 21 5 1.79175946922805 599.998 6.39692632187726 6
"RODENTIA" "HYSTRICIDAE" "Atherurus" "Atherurus_africanus" "LC" "unknown" 0 NA 0.921950041670497 0.705403498104379 0.306982520143493 0.26772106052319 1391 941 0.478214665249734 0.390835052338063 2875.65 7.96403401463417 8
"CARNIVORA" "HERPESTIDAE" "Atilax" "Atilax_paludinosus" "LC" "decreasing" 0 1 0.820189070984435 0.814085442823727 0.00749752770364879 0.00746956094353026 5081 5294 -0.0402342274272762 -0.0410660111933146 3600.16 8.18873356790102 8
"PRIMATES" "INDRIIDAE" "Avahi" "Avahi_laniger" "VU" "decreasing" 1 1 0.866210294367381 0.810229645224133 0.069092323976571 0.0668099931187075 87 78 0.115384615384615 0.109199291964992 1092.28 6.99602253369377 7
"PRIMATES" "INDRIIDAE" "Avahi" "Avahi_meridionalis" "EN" "decreasing" 1 1 0.767228279570703 0.931663261092251 -0.176496153050803 -0.194187057913061 4 19 -0.789473684210526 -1.55814461804655 1150 7.0475172213573 7
"PRIMATES" "INDRIIDAE" "Avahi" "Avahi_occidentalis" "EN" "decreasing" 1 1 0.649432391220167 0.873727138768188 -0.256710290428016 -0.296669391592673 21 78 -0.730769230769231 -1.31218638896617 828.98 6.72019602939192 7
"PRIMATES" "INDRIIDAE" "Avahi" "Avahi_peyrierasi" "VU" NA 1 NA 0.862161888872036 0.908071717236513 -0.0505574917630867 -0.0518803000765117 30 41 -0.268292682926829 -0.312374685042152 1000 6.90775527898214 7
"CHIROPTERA" "VESPERTILIONIDAE" "Barbastella" "Barbastella_leucomelas" "LC" "unknown" 0 NA 0.651826977760193 0.799404373387061 -0.184609192218433 -0.204087761923261 3930 4421 -0.111060845962452 -0.117726488962936 15.05 2.71137799119488 3
"RODENTIA" "BATHYERGIDAE" "Bathyergus" "Bathyergus_janetta" "LC" "unknown" 0 NA 0.863667601317933 0.952322530536224 -0.0930933863009332 -0.0977157959109601 15 31 -0.516129032258065 -0.725937003382936 388.69 5.96278211074566 6
"RODENTIA" "BATHYERGIDAE" "Bathyergus" "Bathyergus_suillus" "LC" "stable" 0 0 0.752799323696155 0.792409520931638 -0.0499870284104022 -0.0512796401759299 33 26 0.269230769230769 0.238411023444998 777.38 6.6559292913056 7
"CARNIVORA" "HERPESTIDAE" "Bdeogale" "Bdeogale_crassicauda" "LC" "unknown" 0 NA 0.841728292609153 0.559695440707129 0.503904143913874 0.408064489396726 698 359 0.944289693593315 0.664896714274094 1722.13 7.45131717575026 7
"CARNIVORA" "HERPESTIDAE" "Bdeogale" "Bdeogale_jacksoni" "NT" "decreasing" 0 1 0.718238319948514 0.808679499658037 -0.111838101185658 -0.118601234123343 128 204 -0.372549019607843 -0.466089729924599 2500 7.82404601085629 8
"CARNIVORA" "HERPESTIDAE" "Bdeogale" "Bdeogale_nigripes" "LC" "decreasing" 0 1 0.898273339402392 0.664183449092012 0.352447641732714 0.301916018776752 1057 668 0.582335329341317 0.458901812333592 2623.01 7.87207779228812 8
"CARNIVORA" "HERPESTIDAE" "Bdeogale" "Bdeogale_omnivora" "VU" "decreasing" 1 1 0.965191871668951 0.774224015911686 0.246657106770824 0.22046565436328 23 4 4.75 1.74919985480926 2281.713333 7.73268190158451 8
"RODENTIA" "NESOMYIDAE" "Beamys" "Beamys_hindei" "LC" "decreasing" 0 1 0.757065184786769 0.511338618456965 0.4805554625843 0.392417329920843 423 212 0.995283018867924 0.690785904374265 75.8 4.32809829264833 4
"CETARTIODACTYLA" "BOVIDAE" "Beatragus" "Beatragus_hunteri" "CR" "decreasing" 1 1 0.946968458689823 0.752838930032803 0.257863297064833 0.229414485493475 17 4 3.25 1.44691898293633 79132.17 11.2788747714548 11
"RODENTIA" "NESOMYIDAE" "Brachytarsomys" "Brachytarsomys_albicauda" "LC" "unknown" 0 NA 0.935384204001264 0.846418337032739 0.105108624277222 0.0999436326516635 53 31 0.709677419354839 0.536304709066976 200 5.29831736654804 5
"RODENTIA" "NESOMYIDAE" "Brachyuromys" "Brachyuromys_betsileoensis" "LC" "unknown" 0 NA 0.808394481580138 0.826251171424452 -0.0216116968566945 -0.0218486497672014 46 42 0.0952380952380952 0.0909717782057268 93.58 4.53881668543807 5
"RODENTIA" "NESOMYIDAE" "Brachyuromys" "Brachyuromys_ramirohitra" "LC" "unknown" 0 NA 0.934869855394883 0.868441524804722 0.0764914259542092 0.0737070730476073 50 28 0.785714285714286 0.579818495252942 92.31 4.52515247800206 5
"LAGOMORPHA" "LEPORIDAE" "Bunolagus" "Bunolagus_monticularis" "CR" "decreasing" 1 1 0.874052516710729 0.909350665814996 -0.0388168727766108 -0.0395903291405303 49 21 1.33333333333333 0.847297860387203 1750.01 7.46737678118695 7
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Calcochloris" "Calcochloris_obtusirostris" "LC" "unknown" 0 NA 0.964170275034569 0.609636094945945 0.581550506979184 0.458405699377036 94 12 6.83333333333333 2.058388132482 24.05 3.18013499655177 3
"RODENTIA" "CALOMYSCIDAE" "Calomyscus" "Calomyscus_hotsoni" "LC" "unknown" 0 NA 0.633587729880709 0.803622068273234 -0.21158495405419 -0.237730619733199 119 244 -0.512295081967213 -0.718044732181672 60.5 4.1026433650368 4
"CARNIVORA" "CANIDAE" "Canis" "Canis_adustus" "LC" "stable" 0 0 0.784784835255772 0.734450046998427 0.0685339846638377 0.0662876012271278 4429 4471 -0.0093938716170879 -0.00943827231078247 10392.49 9.24883870889395 9
"CARNIVORA" "CANIDAE" "Canis" "Canis_aureus" "LC" "increasing" 0 0 0.873586925970218 0.822729461549139 0.0618155381543269 0.0599802148466928 10867 10493 0.0356428094920423 0.0350223059049405 9658.7 9.1756143425811 9
"CARNIVORA" "CANIDAE" "Canis" "Canis_lupus" "LC" "stable" 0 0 0.774516775207206 0.627686755679032 0.233922443320208 0.210198073686514 31381 28289 0.109300434797978 0.10372957771947 31756.51 10.3658530226732 10
"CARNIVORA" "CANIDAE" "Canis" "Canis_mesomelas" "LC" "stable" 0 0 0.699985074482738 0.800792616937258 -0.125884705131364 -0.134542995701125 2473 3542 -0.30180688876341 -0.359259550821363 8247.3 9.01764115303605 9
"CARNIVORA" "CANIDAE" "Canis" "Canis_simensis" "EN" NA 1 NA 0.861628729315156 0.829516847460399 0.0387115487202808 0.0379810496265969 53 23 1.30434782608696 0.834797697622972 14361.86 9.57233136067678 10
"CETARTIODACTYLA" "BOVIDAE" "Capra" "Capra_aegagrus" "VU" "decreasing" 1 1 0.856166829295066 0.773254123535578 0.107225688471447 0.101857506904975 1661 1040 0.597115384615385 0.468199117477876 71350.77625 11.1753635023132 11
"CETARTIODACTYLA" "BOVIDAE" "Capra" "Capra_nubiana" "VU" "decreasing" 1 1 0.9047331638865 0.736432991838748 0.228534264370116 0.205821803815309 639 185 2.45405405405405 1.23954862929921 47763.72 10.7740216344805 11
"CARNIVORA" "FELIDAE" "Caracal" "Caracal_aurata" "VU" "decreasing" 1 1 0.904997393075946 0.731921457000774 0.236467908434318 0.21225885409164 1689 1253 0.347964884277733 0.298595961911732 12400 9.42545175159313 9
"CARNIVORA" "FELIDAE" "Caracal" "Caracal_caracal" "LC" "unknown" 0 NA 0.821675111789088 0.765011977744127 0.074068296567134 0.0714535849094922 9177 9043 0.014818091341369 0.0147093760785329 11964.38 9.38968918119796 9
"CHIROPTERA" "MEGADERMATIDAE" "Cardioderma" "Cardioderma_cor" "LC" "unknown" 0 NA 0.8613505782928 0.729266125592069 0.181119687402861 0.166462876197836 881 802 0.0985037406483791 0.093949018069665 26.45 3.27525615830431 3
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Carpitalpa" "Carpitalpa_arendsi" "VU" "unknown" 1 NA 0.388129520178389 0.635551608793727 -0.389302906627746 -0.493154198266169 78 1348 -0.94213649851632 -2.84966846478266 52.34 3.957760897102 4
"CHIROPTERA" "PTEROPODIDAE" "Casinycteris" "Casinycteris_argynnis" "LC" "unknown" 0 NA 0.964460940160348 0.595369691709625 0.619936240608528 0.482386790820703 646 68 8.5 2.2512917986065 28.28 3.34215484102837 3
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_callipygus" "LC" "decreasing" 0 1 0.960791473269603 0.671634148595221 0.43052802672285 0.358043625572551 296 79 2.74683544303797 1.32091160185704 19079.23 9.85635558779381 10
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_dorsalis" "NT" "decreasing" 0 1 0.931097891201507 0.630257561924653 0.47732918643318 0.390235853755681 1414 752 0.88031914893617 0.631441522506678 20000 9.90348755253613 10
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_harveyi" "LC" "decreasing" 0 1 0.707693085802999 0.675266471436905 0.0480204715289552 0.046903119609741 407 396 0.0277777777777778 0.0273989741881143 14500.1 9.58191082493661 10
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_jentinki" "EN" "decreasing" 1 1 0.942395453212219 0.683527762803234 0.378723008041891 0.321157714271106 75 18 3.16666666666667 1.42711635564015 68489.54 11.1344363118604 11
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_leucogaster" "NT" "decreasing" 0 1 0.931464790662944 0.725169103895937 0.284479420949807 0.250353516380535 600 374 0.60427807486631 0.472673857801614 13208.69 9.48863022530147 9
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_natalensis" "LC" "decreasing" 0 1 0.900156693664437 0.603726173209308 0.49100160571034 0.399448112717192 446 177 1.51977401129944 0.924169219446235 12724.51 9.45128533380109 9
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_niger" "LC" "decreasing" 0 1 0.968043922743585 0.385585545911388 1.51058145983006 0.920514383618097 279 4 68.75 4.24491742070147 19094.32 9.85714618760891 10
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_nigrifrons" "LC" "decreasing" 0 1 0.942244223813378 0.680373825850145 0.38489193442446 0.325622110908829 1142 570 1.00350877192982 0.69490002938736 14676.33 9.5939912709133 10
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_ogilbyi" "LC" "decreasing" 0 1 0.907383393067495 0.522160024530361 0.737749636969261 0.55259096408994 283 54 4.24074074074074 1.65646285107896 18386.42 9.81936762763065 10
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_rufilatus" "LC" "decreasing" 0 1 0.871722588198776 0.451774264385359 0.929553444981552 0.65728860048809 1509 571 1.64273204903678 0.971813249111839 12114.57 9.40216413943047 9
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_silvicultor" "NT" "decreasing" 0 1 0.890496149203369 0.602803930286472 0.477256707301454 0.39018679163033 2330 1364 0.708211143695015 0.535446708156339 62006.6 11.0349961099746 11
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_spadix" "EN" "decreasing" 1 1 0.724653247268379 0.853310745297329 -0.150774496557078 -0.163430517287791 104 197 -0.472081218274112 -0.638812829596616 56857.02 10.9482949744049 11
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_weynsi" "LC" "decreasing" 0 1 0.86747254443424 0.709335169349287 0.222937451740933 0.201255712094582 762 585 0.302564102564103 0.26433470845479 17000 9.74096862303835 10
"CETARTIODACTYLA" "BOVIDAE" "Cephalophus" "Cephalophus_zebra" "VU" "decreasing" 1 1 0.907282151429769 0.674219458792505 0.345677790217844 0.296897819369553 72 9 7 2.07944154167984 15654.75 9.65852966429413 10
"PERISSODACTYLA" "RHINOCEROTIDAE" "Ceratotherium" "Ceratotherium_simum" "NT" "increasing" 0 0 0.341291060428298 0.38187978835849 -0.106286661843672 -0.112370206059941 14425 6770 1.13072378138848 0.75646172546998 2285939 14.6422874388164 15
"PRIMATES" "CERCOPITHECIDAE" "Cercocebus" "Cercocebus_agilis" "LC" "stable" 0 0 0.926087657571978 0.635694074228739 0.456813418774685 0.376251460519183 581 236 1.46186440677966 0.900918951826301 7105.62 8.86864129921526 9
"PRIMATES" "CERCOPITHECIDAE" "Cercocebus" "Cercocebus_atys" "NT" "decreasing" 0 1 0.909955064193783 0.355716858447288 1.5580881045834 0.939260145324809 308 16 18.25 2.95751106073379 6941.24 8.84523571189207 9
"PRIMATES" "CERCOPITHECIDAE" "Cercocebus" "Cercocebus_torquatus" "VU" "decreasing" 1 1 0.965842558972659 0.582780374496817 0.657301105595028 0.505190439253292 124 14 7.85714285714286 2.18122423598978 7293.07 8.89467986118306 9
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_ascanius" "LC" "unknown" 0 NA 0.871836108334958 0.71324276163928 0.222355353920698 0.200779615465269 1182 972 0.216049382716049 0.195607393505604 3540.24 8.1719498004399 8
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_campbelli" "LC" "unknown" 0 NA 0.916730847343379 0.377581587604679 1.42790135281485 0.887027243382931 332 18 17.4444444444444 2.91476321102032 3627.73 8.19636238729695 8
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_cephus" "LC" "unknown" 0 NA 0.966546735846815 0.717053735050412 0.347941846755547 0.298578871170482 326 132 1.46969696969697 0.904095458780337 3444.88 8.14464434974964 8
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_diana" "VU" "decreasing" 1 1 0.980199836527715 0.570614397176897 0.717797239917593 0.541042795594472 132 6 21 3.09104245335832 4358.91 8.37997730508787 8
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_erythrogaster" "VU" "decreasing" 1 1 0.857228574096044 0.635470051525742 0.348967700425641 0.299339633592524 36 10 2.6 1.28093384546206 3444.88 8.14464434974964 8
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_erythrotis" "VU" "decreasing" 1 1 0.599915711114449 0.455907357913996 0.315871965434739 0.274499537466992 46 12 2.83333333333333 1.34373474670109 3254.98 8.08794141023055 8
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_hamlyni" "VU" "decreasing" 1 1 0.81587215413889 0.761392623349544 0.0715524804399572 0.0691085132108163 163 139 0.172661870503597 0.159276267676071 5490 8.61068353450358 9
"PRIMATES" "CERCOPITHECIDAE" "Allochrocebus" "Cercopithecus_lhoesti" "VU" "decreasing" 1 1 0.536093348516702 0.482753963165056 0.110489792775474 0.104801172752673 157 166 -0.0542168674698795 -0.0557419830082352 5307.47 8.57687054118273 9
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_mitis" "LC" "decreasing" 0 1 0.623537809535591 0.753328781796285 -0.172289942183295 -0.189092357640266 2199 3377 -0.348830322771691 -0.428985029830807 6485.6 8.7773396136735 9
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_mona" "LC" "unknown" 0 NA 0.915026594753414 0.585555858899025 0.562663204282282 0.446391547914481 348 111 2.13513513513514 1.14267227846214 3980.17 8.28907981093412 8
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_neglectus" "LC" "unknown" 0 NA 0.898858071019134 0.712258343290697 0.261983210847808 0.232684460423402 1100 847 0.298701298701299 0.261364764134408 5324.52 8.58007784566963 9
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_nictitans" "LC" "decreasing" 0 1 0.880855891427412 0.553786079543889 0.59060677753566 0.464115564524942 830 323 1.56965944272446 0.943773377567987 5256.91 8.56729868064246 9
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_petaurista" "LC" "unknown" 0 NA 0.928401465155324 0.362004862483787 1.56461048281335 0.941806608538754 290 8 35.25 3.59043938130068 3233.67 8.08137299411421 8
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_pogonias" "LC" "decreasing" 0 1 0.962653050393856 0.699151867432879 0.376886904312351 0.319825084428952 818 452 0.809734513274336 0.593180156770516 3578.27 8.1826347223731 8
"PRIMATES" "CERCOPITHECIDAE" "Allochrocebus" "Cercopithecus_preussi" "EN" "decreasing" 1 1 0.874422720448236 0.677230821029282 0.291173841024031 0.255551758898359 25 13 0.923076923076923 0.653926467406664 5132.57 8.54336178737777 9
"PRIMATES" "CERCOPITHECIDAE" "Cercopithecus" "Cercopithecus_sclateri" "VU" "decreasing" 1 1 0.750583880268935 0.680517623120828 0.102960239040961 0.0979976916079855 59 42 0.404761904761905 0.339867825622351 3067.29 8.0285497145839 8
"PRIMATES" "CERCOPITHECIDAE" "Allochrocebus" "Cercopithecus_solatus" "VU" "unknown" 1 NA 0.733884607329843 0.914124214297346 -0.197171898685614 -0.219614658544052 35 124 -0.717741935483871 -1.26493350411562 5256.91 8.56729868064246 9
"PRIMATES" "CHEIROGALEIDAE" "Cheirogaleus" "Cheirogaleus_medius" "LC" "decreasing" 0 1 0.883679071789213 0.691361849475507 0.278171586210036 0.245430608453273 133 80 0.6625 0.508322493547872 196.76 5.28198471192714 5
"PRIMATES" "CERCOPITHECIDAE" "Chlorocebus" "Chlorocebus_aethiops" "LC" "stable" 0 0 0.770678669319274 0.635354569389962 0.212989890132126 0.193088295328767 571 494 0.15587044534413 0.144853692468088 3695.99 8.21500372713021 8
"PRIMATES" "CERCOPITHECIDAE" "Chlorocebus" "Chlorocebus_cynosuros" "LC" "stable" 0 0 0.82439285862508 0.671923087534678 0.22691551149079 0.20450330556725 1143 833 0.372148859543818 0.316378021627968 4260 8.35702443926342 8
"PRIMATES" "CERCOPITHECIDAE" "Chlorocebus" "Chlorocebus_djamdjamensis" "VU" "decreasing" 1 1 0.403569993116118 0.724536969813926 -0.442995996160469 -0.585182850858909 114 584 -0.804794520547945 -1.63370253443373 4260 8.35702443926342 8
"PRIMATES" "CERCOPITHECIDAE" "Chlorocebus" "Chlorocebus_pygerythrus" "LC" "stable" 0 0 0.736170528346452 0.765979147587351 -0.0389157059102573 -0.0396931588848602 2080 2549 -0.183993723028639 -0.203333231680752 4000 8.29404964010203 8
"PRIMATES" "CERCOPITHECIDAE" "Chlorocebus" "Chlorocebus_sabaeus" "LC" "stable" 0 0 0.903807146200655 0.330077715433154 1.7381646925622 1.00728787573741 809 33 23.5151515151515 3.19929135559201 5900 8.68270762989381 9
"PRIMATES" "CERCOPITHECIDAE" "Chlorocebus" "Chlorocebus_tantalus" "LC" "stable" 0 0 0.768635452760815 0.48427210119842 0.587197467825807 0.461969862175353 2325 1414 0.644271570014144 0.497297471564939 4000 8.29404964010203 8
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Chlorotalpa" "Chlorotalpa_duthieae" "VU" "unknown" 1 NA 0.847793088599419 0.936575251869409 -0.0947944792399547 -0.0995932663018422 7 13 -0.461538461538462 -0.619039208406224 17.195 2.84461864388423 3
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Chlorotalpa" "Chlorotalpa_sclateri" "LC" "unknown" 0 NA 0.811987737922247 0.876420066247512 -0.0735176324763296 -0.076360264712865 109 109 0 0 38.3 3.6454498961866 4
"CETARTIODACTYLA" "HIPPOPOTAMIDAE" "Choeropsis" "Choeropsis_liberiensis" "EN" "decreasing" 1 1 0.941099062864093 0.539918070067429 0.743040500101361 0.555631002126433 186 18 9.33333333333333 2.33537491581704 227500 12.3349055173731 12
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Chrysochloris" "Chrysochloris_asiatica" "LC" "unknown" 0 NA 0.879317241025237 0.89372941270989 -0.0161258782352856 -0.0162573151488483 32 26 0.230769230769231 0.207639364778245 37.16 3.61523291394564 4
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Chrysochloris" "Chrysochloris_stuhlmanni" "LC" "unknown" 0 NA 0.638549991231806 0.8125761767298 -0.214165995117356 -0.241009698573357 155 374 -0.585561497326203 -0.880830680495285 55.76 4.02105676645227 4
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Chrysospalax" "Chrysospalax_trevelyani" "EN" "decreasing" 1 1 0.88468560431169 0.942688172439793 -0.0615289019464254 -0.0635032193236772 27 51 -0.470588235294118 -0.635988766719997 434.04 6.07313669575201 6
"AFROSORICIDA" "CHRYSOCHLORIDAE" "Chrysospalax" "Chrysospalax_villosus" "VU" "unknown" 1 NA 0.893668998544985 0.817304206488007 0.0934349676054172 0.0893240875832856 83 50 0.66 0.506817602368452 108.35 4.68536672798237 5
