Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_bicolor	LC	stable	0	0	0.820639661	0.644001977	50	30	0.666666667	0.510825624	0.274281275	0.242382314	8.39	2.12704052	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_calcaratus	LC	unknown	0	NA	0.880933724	0.659776838	169	74	1.283783784	0.825833622	0.335199528	0.28908074	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_cervinus	LC	unknown	0	NA	0.923324007	0.724206755	468	274	0.708029197	0.53534019	0.274945312	0.242903285	8.51	2.141241943	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_corynophyllus	DD	unknown	NA	NA	0.56014075	0.750267446	67	188	-0.643617021	-1.031749343	-0.253411896	-0.292241647	15.07	2.712706013	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_crumeniferus	DD	unknown	NA	NA	0.643127282	0.935251693	5	35	-0.857142857	-1.945910149	-0.312348444	-0.374473029	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_demissus	VU	unknown	1	NA	0.914296064	0.940962917	4	3	0.333333333	0.287682072	-0.028339962	-0.028749291	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_diadema	LC	unknown	0	NA	0.951700119	0.823975713	587	405	0.449382716	0.371137753	0.155009916	0.144108929	46.9	3.848017675	4
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_dinops	DD	decreasing	NA	1	0.938151376	0.763164806	35	13	1.692307692	0.990398704	0.229290671	0.206437313	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_inornatus	VU	stable	1	0	0.573425398	0.873159974	10	50	-0.8	-1.609437912	-0.343275671	-0.420490939	25.9	3.254242969	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_macrobullatus	DD	unknown	NA	NA	0.531875568	0.640878363	87	143	-0.391608392	-0.496936512	-0.170083437	-0.18643011	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_maggietaylorae	LC	stable	0	0	0.837402998	0.739403708	218	197	0.106598985	0.101291334	0.132538272	0.124461372	16.1	2.778819272	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_muscinus	DD	unknown	NA	NA	0.805089014	0.823942434	121	134	-0.097014925	-0.102049254	-0.022881962	-0.023147818	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_papua	LC	stable	0	0	0.817044429	0.776680303	38	18	1.111111111	0.747214402	0.051970065	0.050664658	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_pelingensis	NT	decreasing	0	1	0.849692117	0.643890946	97	64	0.515625	0.415827895	0.319621159	0.277344695	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_semoni	DD	unknown	NA	NA	0.702919995	0.611006278	162	146	0.109589041	0.103989714	0.150430069	0.140135846	14	2.63905733	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_stenotis	LC	unknown	0	NA	0.952023761	0.642834204	289	35	7.257142857	2.111078627	0.480978695	0.392703149	12	2.48490665	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_sumbae	LC	decreasing	0	1	0.84946428	0.671195238	49	19	1.578947368	0.947381319	0.265599384	0.235545831	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_wollastoni	LC	unknown	0	NA	0.691874174	0.645879043	122	113	0.079646018	0.076633226	0.071213227	0.068791863	6.93	1.935859813	2
RODENTIA	MURIDAE	Hydromys	Hydromys_chrysogaster	LC	unknown	0	NA	0.703940706	0.574962422	1851	1742	0.062571757	0.060692155	0.224324718	0.202389442	626.17	6.4396219	6
RODENTIA	MURIDAE	Hydromys	Hydromys_neobritannicus	DD	unknown	NA	NA	0.789328354	0.801383494	29	48	-0.395833333	-0.503905181	-0.015042911	-0.015157203	626.17	6.4396219	6
RODENTIA	MURIDAE	Hyomys	Hyomys_dammermani	DD	unknown	NA	NA	0.908826665	0.667618118	120	37	2.243243243	1.17657383	0.361297186	0.308438058	932.5	6.837869152	7
RODENTIA	MURIDAE	Hyomys	Hyomys_goliath	LC	unknown	0	NA	0.876840911	0.778038428	79	28	1.821428571	1.037243342	0.126989206	0.119549657	866.74	6.764739047	7
RODENTIA	SCIURIDAE	Hyosciurus	Hyosciurus_heinrichi	LC	unknown	0	NA	0.754028368	0.577084611	28	28	0	0	0.306616662	0.267441096	296	5.690359454	6
RODENTIA	SCIURIDAE	Hyosciurus	Hyosciurus_ileile	VU	decreasing	1	1	0.519238755	0.796054551	17	121	-0.859504132	-1.962577202	-0.347734707	-0.427303909	315	5.752572639	6
DIPROTODONTIA	HYPSIPRYMNODONTIDAE	Hypsiprymnodon	Hypsiprymnodon_moschatus	LC	stable	0	0	0.587641661	0.886063834	11	30	-0.633333333	-1.003302109	-0.336795343	-0.410671654	534.25	6.280863894	6
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_javanica	LC	stable	0	0	0.773167581	0.59247465	24	10	1.4	0.875468737	0.304980022	0.266187732	23014.418	10.04387617	10
PERAMELEMORPHIA	PERAMELIDAE	Isoodon	Isoodon_auratus	VU	decreasing	1	1	0.725780586	0.663458258	19	10	0.9	0.641853886	0.093935568	0.089781806	425	6.052089169	6
PERAMELEMORPHIA	PERAMELIDAE	Isoodon	Isoodon_macrourus	LC	stable	0	0	0.781722662	0.55575206	614	345	0.779710145	0.576450511	0.406603265	0.341177766	1505.77	7.317059674	7
PERAMELEMORPHIA	PERAMELIDAE	Isoodon	Isoodon_obesulus	LC	decreasing	0	1	0.686746959	0.75512521	276	401	-0.311720698	-0.373560562	-0.090552202	-0.094917679	824.76	6.715092435	7
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_flora	VU	decreasing	1	1	0.897341987	0.526687295	34	4	7.5	2.140066163	0.703747169	0.532830042	6.01	1.793424749	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_hardwickii	LC	stable	0	0	0.886643082	0.604860152	111	61	0.819672131	0.598656337	0.465864595	0.382445235	4.55	1.515127233	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_muscina	LC	unknown	0	NA	0.938360731	0.689862418	134	30	3.466666667	1.496642418	0.360214307	0.307642266	5.29	1.665818246	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_myrella	DD	unknown	NA	NA	0.7797242	0.746173031	83	66	0.257575758	0.229185866	0.044964329	0.04398275	5.438181818	1.69344478	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_papillosa	LC	unknown	0	NA	0.814783993	0.691561262	66	58	0.137931034	0.129211731	0.178180499	0.163971299	10.21	2.323367632	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_picta	LC	unknown	0	NA	0.858379954	0.67909062	48	24	1	0.693147181	0.264013856	0.234292258	4.5	1.504077397	2
RODENTIA	MURIDAE	Komodomys	Komodomys_rintjanus	VU	stable	1	0	0.834510639	0.788411323	14	14	0	0	0.058471149	0.056825555	142.14	4.956812487	5
DIPROTODONTIA	MACROPODIDAE	Lagorchestes	Lagorchestes_conspicillatus	LC	decreasing	0	1	0.902569672	0.703239888	817	608	0.34375	0.295464213	0.283444934	0.249547817	2821.01	7.944850256	8
DIPROTODONTIA	VOMBATIDAE	Lasiorhinus	Lasiorhinus_latifrons	NT	decreasing	0	1	0.932220661	0.651251231	123	20	5.15	1.816452082	0.431430171	0.358674064	26163.8	10.17213205	10
RODENTIA	MURIDAE	Leggadina	Leggadina_forresti	LC	unknown	0	NA	0.871098394	0.539246864	943	352	1.678977273	0.985435107	0.615398163	0.479581467	23.88	3.173041289	3
RODENTIA	MURIDAE	Leggadina	Leggadina_lakedownensis	LC	decreasing	0	1	0.850927189	0.749495691	816	747	0.092369478	0.08834917	0.135332996	0.126925996	17.5	2.862200881	3
RODENTIA	MURIDAE	Lenomys	Lenomys_meyeri	LC	decreasing	0	1	0.886991205	0.628516829	78	46	0.695652174	0.52806743	0.411244957	0.344472263	150	5.010635294	5
RODENTIA	MURIDAE	Leporillus	Leporillus_apicalis	EX	unknown	NA	NA	0.923083094	0.600318429	284	47	5.042553191	1.798826636	0.537655765	0.430259026	150	5.010635294	5
RODENTIA	MURIDAE	Leporillus	Leporillus_conditor	NT	stable	0	0	0.548400165	0.783967841	113	558	-0.797491039	-1.596971144	-0.3004813	-0.357362752	328.82	5.795510489	6
RODENTIA	MURIDAE	Leptomys	Leptomys_elegans	LC	unknown	0	NA	0.842826095	0.746604683	66	24	1.75	1.011600912	0.12887866	0.121224804	83.52	4.425086124	4
RODENTIA	MURIDAE	Leptomys	Leptomys_ernstmayri	LC	unknown	0	NA	0.857955829	0.726141733	65	18	2.611111111	1.284015512	0.181526677	0.166807396	42.85	3.757705645	4
RODENTIA	MURIDAE	Lorentzimys	Lorentzimys_nouhuysi	LC	stable	0	0	0.901323058	0.788319049	155	84	0.845238095	0.612608318	0.143348063	0.133960856	14.44	2.670002133	3
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_fascicularis	LC	decreasing	0	1	0.909219864	0.658629202	51	14	2.642857143	1.292768303	0.380473052	0.322426232	4569.32	8.427119676	8
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_hecki	VU	decreasing	1	1	0.86501895	0.514360412	13	4	2.25	1.178654996	0.681737025	0.519827203	11200	9.323669057	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_maura	EN	decreasing	1	1	0.57905962	0.838640116	7	74	-0.905405405	-2.358154944	-0.309525494	-0.370376228	7290.3	8.894299976	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_nigra	CR	decreasing	1	1	0.750669509	0.845272154	12	20	-0.4	-0.510825624	-0.111919745	-0.118693163	7359.39	8.903732328	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_nigrescens	VU	NA	1	NA	0.540822189	0.875037128	5	72	-0.930555556	-2.667228207	-0.381943724	-0.481175764	9500	9.159047078	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_ochreata	VU	decreasing	1	1	0.634939809	0.717107686	67	116	-0.422413793	-0.548897572	-0.11458234	-0.121695813	2745.5	7.917718487	8
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_tonkeana	VU	decreasing	1	1	0.828164767	0.521911837	52	27	0.925925926	0.655406853	0.586790543	0.46171345	10035.53	9.213887075	9
CHIROPTERA	MEGADERMATIDAE	Macroderma	Macroderma_gigas	VU	decreasing	1	1	0.804028232	0.716873093	728	706	0.031161473	0.030685811	0.121576803	0.114735555	124.37	4.823260994	5
CARNIVORA	VIVERRIDAE	Macrogalidia	Macrogalidia_musschenbroekii	VU	NA	1	NA	0.747128889	0.609503432	59	38	0.552631579	0.439951284	0.225799314	0.203593133	5148.86	8.54653061	9
CHIROPTERA	PTEROPODIDAE	Macroglossus	Macroglossus_minimus	LC	stable	0	0	0.873539005	0.69334507	764	520	0.469230769	0.384738978	0.259890699	0.23102497	16.3	2.791165108	3
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_agilis	LC	decreasing	0	1	0.854256169	0.624661827	667	501	0.331337325	0.286183945	0.36754982	0.313020686	11815.75	9.377188666	9
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_antilopinus	LC	decreasing	0	1	0.937157672	0.668065229	345	67	4.149253731	1.638851798	0.402793668	0.338465725	27250.1	10.21281247	10
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_bernardus	NT	unknown	0	NA	0.62655763	0.897042962	20	40	-0.5	-0.693147181	-0.301529964	-0.358862998	17000	9.740968623	10
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_dorsalis	LC	decreasing	0	1	0.929135256	0.478869392	256	37	5.918918919	1.934259532	0.940268626	0.662826431	11249.96	9.328119852	9
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_eugenii	LC	stable	0	0	0.278285523	0.552721762	150	723	-0.79253112	-1.572773928	-0.496517882	-0.686207083	5278.48	8.571393456	9
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_fuliginosus	LC	increasing	0	0	0.729985874	0.815314755	766	1135	-0.325110132	-0.39320576	-0.104657594	-0.110549057	25564.7	10.14896777	10
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_giganteus	LC	stable	0	0	0.847366691	0.65694032	896	744	0.204301075	0.185899378	0.2898686	0.254540352	33409.89	10.41660724	10
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_irma	LC	stable	0	0	0.927726528	0.801448281	80	42	0.904761905	0.644357016	0.157562564	0.146316557	8000	8.987196821	9
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_parma	NT	unknown	0	NA	0.938771477	0.55167452	33	5	5.6	1.887069649	0.701676338	0.531613846	4156.62	8.332457523	8
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_parryi	LC	stable	0	0	0.944383963	0.395417869	175	19	8.210526316	2.220346995	1.388318882	0.870589722	12629.83	9.443816755	9
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_robustus	LC	stable	0	0	0.885235927	0.805033441	2452	2392	0.025083612	0.024774182	0.099626279	0.094970376	25978.92	10.16504072	10
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_rufogriseus	LC	stable	0	0	0.92372493	0.719161005	390	237	0.64556962	0.498086598	0.284448022	0.250329071	16850	9.732105936	10
DIPROTODONTIA	MACROPODIDAE	Macropus	Macropus_rufus	LC	stable	0	0	0.902523088	0.790521725	2055	1959	0.049004594	0.047841709	0.141680311	0.132501134	38968.39	10.57050608	11
PERAMELEMORPHIA	THYLACOMYIDAE	Macrotis	Macrotis_lagotis	VU	decreasing	1	1	0.850657031	0.593709365	654	387	0.689922481	0.524682658	0.432783584	0.359619114	1229.58	7.114427927	7
RODENTIA	MURIDAE	Macruromys	Macruromys_major	LC	stable	0	0	0.827007586	0.777687308	159	146	0.089041096	0.085297581	0.063419162	0.061489342	357.25	5.878435817	6
RODENTIA	MURIDAE	Mallomys	Mallomys_aroaensis	LC	unknown	0	NA	0.80330202	0.789812173	100	72	0.388888889	0.328504067	0.017079816	0.016935596	1663.99	7.416973612	7
RODENTIA	MURIDAE	Mallomys	Mallomys_istapantap	LC	unknown	0	NA	0.866295244	0.814841631	89	40	1.225	0.799756916	0.063145537	0.061232002	1990.43	7.596105975	8
RODENTIA	MURIDAE	Mallomys	Mallomys_rothschildi	LC	stable	0	0	0.957883631	0.819243701	117	29	3.034482759	1.394878105	0.169229169	0.156344702	1157.5	7.054017786	7
RODENTIA	MURIDAE	Mammelomys	Mammelomys_lanosus	LC	unknown	0	NA	0.880487653	0.72314383	118	52	1.269230769	0.819440906	0.217583026	0.196867767	117.1	4.763028271	5
RODENTIA	MURIDAE	Mammelomys	Mammelomys_rattoides	LC	unknown	0	NA	0.944994871	0.662142865	134	39	2.435897436	1.234278154	0.427176703	0.355698159	209.49	5.344676006	5
RODENTIA	MURIDAE	Margaretamys	Margaretamys_beccarii	VU	decreasing	1	1	0.909447253	0.568005181	26	10	1.6	0.955511445	0.601124925	0.47070646	70.35	4.253482784	4
RODENTIA	MURIDAE	Margaretamys	Margaretamys_elegans	NT	decreasing	0	1	0.559550708	0.47549465	16	9	0.777777778	0.575364145	0.176776034	0.162778525	121	4.795790546	5
RODENTIA	MURIDAE	Margaretamys	Margaretamys_parvus	DD	unknown	NA	NA	0.719708207	0.643817204	11	13	-0.153846154	-0.167054085	0.11787663	0.11143102	95.675	4.560957031	5
RODENTIA	MURIDAE	Mastacomys	Mastacomys_fuscus	NT	decreasing	0	1	0.890917303	0.801376524	103	67	0.537313433	0.430036369	0.111733719	0.105920706	125.72	4.834057212	5
RODENTIA	MURIDAE	Maxomys	Maxomys_hellwaldii	LC	decreasing	0	1	0.870208978	0.648118203	87	62	0.403225806	0.338773734	0.342670171	0.294660296	203	5.313205979	5
RODENTIA	MURIDAE	Maxomys	Maxomys_musschenbroekii	LC	stable	0	0	0.868454338	0.653402622	90	61	0.475409836	0.388935806	0.329125886	0.284521497	84.8	4.440295543	4
CHIROPTERA	MEGADERMATIDAE	Megaderma	Megaderma_spasma	LC	unknown	0	NA	0.905245687	0.610122357	112	52	1.153846154	0.767255153	0.48371171	0.394546861	24.71	3.20720802	3
CHIROPTERA	PTEROPODIDAE	Megaerops	Megaerops_kusnotoi	VU	decreasing	1	1	0.75785103	0.82480078	6	6	0	0	-0.081170813	-0.084655042	25.86	3.252697373	3
RODENTIA	MURIDAE	Melasmothrix	Melasmothrix_naso	DD	unknown	NA	NA	0.746198056	0.642047411	11	13	-0.153846154	-0.167054085	0.162216441	0.150328907	49	3.891820298	4
RODENTIA	MURIDAE	Melomys	Melomys_bougainville	DD	unknown	NA	NA	0.753658995	0.909474276	10	29	-0.655172414	-1.064710737	-0.17132456	-0.187926708	85.99	4.45423101	4
RODENTIA	MURIDAE	Melomys	Melomys_burtoni	LC	stable	0	0	0.779118731	0.489636687	368	183	1.010928962	0.698596785	0.591218044	0.464499788	71.29	4.266756065	4
RODENTIA	MURIDAE	Melomys	Melomys_capensis	LC	stable	0	0	0.5800424	0.609138927	30	50	-0.4	-0.510825624	-0.047766652	-0.048945161	70	4.248495242	4
RODENTIA	MURIDAE	Melomys	Melomys_cervinipes	LC	stable	0	0	0.927772697	0.433538984	160	23	5.956521739	1.939679599	1.139998321	0.760805045	71.2	4.265492818	4
RODENTIA	MURIDAE	Melomys	Melomys_dollmani	LC	stable	0	0	0.695051386	0.871850285	37	62	-0.403225806	-0.516216472	-0.202785848	-0.226631938	81	4.394449155	4
RODENTIA	MURIDAE	Melomys	Melomys_frigicola	LC	unknown	0	NA	0.751908397	0.907866963	4	13	-0.692307692	-1.178654996	-0.171785705	-0.188483348	68	4.219507705	4
RODENTIA	MURIDAE	Melomys	Melomys_leucogaster	LC	stable	0	0	0.855561217	0.718323314	217	128	0.6953125	0.52786709	0.191053109	0.174837882	104.17	4.64602418	5
RODENTIA	MURIDAE	Melomys	Melomys_lutillus	LC	unknown	0	NA	0.936549528	0.737313212	212	84	1.523809524	0.925769476	0.270219376	0.239189623	68	4.219507705	4
RODENTIA	MURIDAE	Melomys	Melomys_obiensis	LC	unknown	0	NA	0.759489316	0.841289274	4	4	0	0	-0.097231666	-0.102289309	71	4.262679877	4
RODENTIA	MURIDAE	Melomys	Melomys_rufescens	LC	stable	0	0	0.919855373	0.750575909	331	167	0.982035928	0.684124563	0.225532769	0.203375663	60.1	4.096009842	4
CHIROPTERA	PTEROPODIDAE	Melonycteris	Melonycteris_fardoulisi	LC	decreasing	0	1	0.846349627	0.734002078	32	20	0.6	0.470003629	0.153061623	0.142420686	41.895	3.735166488	4
CHIROPTERA	PTEROPODIDAE	Melonycteris	Melonycteris_melanops	LC	stable	0	0	0.958530424	0.613162086	29	8	2.625	1.287854288	0.563257818	0.446771989	47.59	3.862622655	4
CHIROPTERA	PTEROPODIDAE	Melonycteris	Melonycteris_woodfordi	LC	stable	0	0	0.889910603	0.796783361	27	18	0.5	0.405465108	0.116878999	0.110538188	36.2	3.589059119	4
RODENTIA	MURIDAE	Mesembriomys	Mesembriomys_gouldii	VU	decreasing	1	1	0.875378327	0.572947643	138	43	2.209302326	1.166053569	0.527850472	0.423861827	716.49	6.57436429	7
RODENTIA	MURIDAE	Mesembriomys	Mesembriomys_macrurus	LC	unknown	0	NA	0.71695501	0.686598617	27	15	0.8	0.587786665	0.044212722	0.043263225	294.28	5.684531695	6
RODENTIA	MURIDAE	Microhydromys	Microhydromys_richardsoni	DD	unknown	NA	NA	0.910592637	0.824885183	114	44	1.590909091	0.952008814	0.103902284	0.098851433	10.25	2.327277706	2
PERAMELEMORPHIA	PERAMELIDAE	Microperoryctes	Microperoryctes_longicauda	LC	unknown	0	NA	0.851640176	0.799801857	205	185	0.108108108	0.102654154	0.064813952	0.062800091	542.07	6.295395144	6
PERAMELEMORPHIA	PERAMELIDAE	Microperoryctes	Microperoryctes_papuensis	LC	unknown	0	NA	0.524853741	0.747375274	36	96	-0.625	-0.980829253	-0.297737349	-0.353447799	158	5.062595033	5
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_australis	LC	stable	0	0	0.865917992	0.783296089	673	574	0.172473868	0.159115933	0.105479786	0.100279436	7.4	2.00148	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_macrocneme	DD	unknown	NA	NA	0.901564934	0.772246565	231	127	0.818897638	0.598230624	0.167457356	0.154828184	7.53	2.018895042	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_magnater	LC	unknown	0	NA	0.889346023	0.768992138	160	86	0.860465116	0.620826519	0.156508603	0.145405641	14.14	2.64900766	3
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_medius	LC	unknown	0	NA	0.847039369	0.704228737	123	44	1.795454545	1.027994721	0.202790123	0.18464396	11.4	2.433613355	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_oceanensis	LC	unknown	0	NA	0.720346409	0.644460977	1063	1055	0.007582938	0.007554332	0.117750236	0.111317948	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_paululus	DD	unknown	NA	NA	0.856203914	0.70142502	54	23	1.347826087	0.853489831	0.220663492	0.199394557	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_pusillus	LC	unknown	0	NA	0.890519545	0.699337733	104	62	0.677419355	0.517256514	0.273375515	0.24167126	8.95	2.191653532	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_shortridgei	DD	unknown	NA	NA	0.935223813	0.624701284	48	9	4.333333333	1.673976434	0.497073622	0.403512284	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_tristis	LC	unknown	0	NA	0.944619639	0.768731113	304	159	0.911949686	0.648123499	0.228803704	0.206041098	15.17	2.719319793	3
CHIROPTERA	MOLOSSIDAE	Mormopterus	Mormopterus_beccarii	LC	stable	0	0	0.752875923	0.61027985	1877	1748	0.073798627	0.07120248	0.233656859	0.209982815	14.3	2.660259537	3
CHIROPTERA	MOLOSSIDAE	Mormopterus	Mormopterus_loriae	LC	stable	0	0	0.833413324	0.474689915	277	84	2.297619048	1.193200707	0.755700505	0.562867925	7	1.945910149	2
CHIROPTERA	MOLOSSIDAE	Mormopterus	Mormopterus_norfolkensis	VU	decreasing	1	1	0.95642816	0.561031287	43	8	4.375	1.681758574	0.704767955	0.533429004	8	2.079441542	2
CHIROPTERA	MOLOSSIDAE	Mormopterus	Mormopterus_planiceps	LC	decreasing	0	1	0.847081888	0.791737535	1528	1582	-0.034134008	-0.034730179	0.069902399	0.067567428	9.24	2.223541886	2
CHIROPTERA	EMBALLONURIDAE	Mosia	Mosia_nigrescens	LC	stable	0	0	0.987236634	0.795423997	482	194	1.484536082	0.910085955	0.241145147	0.216034459	3.33	1.202972304	1
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_muntjak	LC	decreasing	0	1	0.684667286	0.782818987	6	7	-0.142857143	-0.15415068	-0.125382371	-0.133968484	17611.59	9.776312487	10
DASYUROMORPHIA	DASYURIDAE	Murexia	Murexia_habbema	LC	stable	0	0	0.910438036	0.817191463	81	20	3.05	1.398716881	0.114106153	0.108052427	48	3.871201011	4
DASYUROMORPHIA	DASYURIDAE	Murexia	Murexia_longicaudata	LC	unknown	0	NA	0.946215872	0.785704851	198	76	1.605263158	0.95753369	0.204289207	0.185889523	126.79	4.842532175	5
DASYUROMORPHIA	DASYURIDAE	Murexia	Murexia_melanurus	LC	stable	0	0	0.885792932	0.764245363	239	182	0.313186813	0.272456865	0.159042599	0.147594319	48.5	3.881563798	4
DASYUROMORPHIA	DASYURIDAE	Murexia	Murexia_naso	LC	unknown	0	NA	0.935657002	0.8216129	130	65	1	0.693147181	0.138805151	0.129979599	43	3.761200116	4
DASYUROMORPHIA	DASYURIDAE	Murexia	Murexia_rothschildi	NT	unknown	0	NA	0.695085103	0.862062601	21	31	-0.322580645	-0.389464767	-0.193695328	-0.215293603	27	3.295836866	3
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_florium	LC	unknown	0	NA	0.807034158	0.696275544	470	387	0.214470284	0.194308002	0.159072963	0.147620515	4.41	1.483874689	1
RODENTIA	MURIDAE	Mus	Mus_caroli	LC	stable	0	0	0.50487802	0.889604275	6	40	-0.85	-1.897119985	-0.432468982	-0.566459873	14.26	2.657458415	3
CARNIVORA	MUSTELIDAE	Mustela	Mustela_erminea	LC	stable	0	0	0.903382023	0.826405254	130	72	0.805555556	0.590868331	0.093146515	0.089060248	284.5	5.650733254	6
DASYUROMORPHIA	DASYURIDAE	Myoictis	Myoictis_melas	LC	unknown	0	NA	0.894771145	0.488485354	167	32	4.21875	1.65225791	0.831725633	0.605258491	221.77	5.401640809	5
DASYUROMORPHIA	DASYURIDAE	Myoictis	Myoictis_wallacei	LC	unknown	0	NA	0.819369232	0.73144761	32	15	1.133333333	0.757685702	0.120202213	0.113509216	200	5.298317367	5
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_adversus	LC	unknown	0	NA	0.757786174	0.665572937	86	72	0.194444444	0.177681177	0.138547156	0.129753025	10.41	2.342766883	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_ater	LC	stable	0	0	0.835432419	0.633740552	112	57	0.964912281	0.675447603	0.318256212	0.276309812	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_australis	DD	unknown	NA	NA	0.899097794	0.721347772	376	277	0.357400722	0.305571637	0.246413767	0.220270441	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_formosus	LC	unknown	0	NA	0.815985031	0.609019606	104	62	0.677419355	0.517256514	0.339833765	0.29254555	7.07	1.95586048	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_hasseltii	LC	unknown	0	NA	0.458401506	0.832529645	11	37	-0.702702703	-1.21302264	-0.449387167	-0.59672338	8.7	2.163323026	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_horsfieldii	LC	stable	0	0	0.627673283	0.708797712	130	201	-0.353233831	-0.435770458	-0.114453571	-0.121550391	6.05	1.800058272	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_macropus	LC	unknown	0	NA	0.815012168	0.58105291	689	352	0.957386364	0.671610095	0.402647081	0.338361224	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_moluccarum	LC	unknown	0	NA	0.938670629	0.758940155	384	188	1.042553191	0.71420059	0.236817716	0.212541722	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_muricola	LC	stable	0	0	0.865286592	0.608292382	129	71	0.816901408	0.597132527	0.422484677	0.352405115	4.8	1.568615918	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_stalkeri	DD	unknown	NA	NA	0.815460149	0.933740258	4	5	-0.2	-0.223143551	-0.12667346	-0.13544575	9.597169811	2.261468244	2
